location,Basel
20220707T0200,14.480246
20220707T0300,13.430245
20220707T0400,12.870245
20220707T0500,13.940246
20220707T0600,16.670246
20220707T0700,18.940245
20220707T0800,21.050245
20220707T0900,22.510244
20220707T1000,23.240246
20220707T1100,23.870245
20220707T1200,24.070246
20220707T1300,23.930244
20220707T1400,23.640245
20220707T1500,22.640245
20220707T1600,21.900246
20220707T1700,21.720245
20220707T1800,21.170246
20220707T1900,20.500246
20220707T2000,18.550245
20220707T2100,17.470245
20220707T2200,17.490246
20220707T2300,16.800245
20220708T0000,16.030245
20220708T0100,15.110246
20220708T0200,15.020246
20220708T0300,15.090245
20220708T0400,14.670245
20220708T0500,15.170245
20220708T0600,16.520247
20220708T0700,17.850245
20220708T0800,19.030245
20220708T0900,20.240246
20220708T1000,21.650246
20220708T1100,22.760244
20220708T1200,23.800245
20220708T1300,24.550245
20220708T1400,24.980246
20220708T1500,25.290245
20220708T1600,25.280245
20220708T1700,24.910246
20220708T1800,23.910246
20220708T1900,22.080246
20220708T2000,19.770245
20220708T2100,17.340246
20220708T2200,15.830245
20220708T2300,15.550245
20220709T0000,14.610246
20220709T0100,13.390245
20220709T0200,12.610246
20220709T0300,12.270246
20220709T0400,11.740245
20220709T0500,13.910245
20220709T0600,16.790245
20220709T0700,19.220245
20220709T0800,21.540245
20220709T0900,23.290245
20220709T1000,24.470245
20220709T1100,25.650246
20220709T1200,26.670246
20220709T1300,27.500246
20220709T1400,28.060246
20220709T1500,28.140245
20220709T1600,28.030245
20220709T1700,27.660246
20220709T1800,26.700245
20220709T1900,24.430244
20220709T2000,21.000246
20220709T2100,18.980246
20220709T2200,17.980246
20220709T2300,17.510244
20220710T0000,17.890245
20220710T0100,17.320246
20220710T0200,16.400246
20220710T0300,15.610246
20220710T0400,15.570246
20220710T0500,16.560246
20220710T0600,17.720245
20220710T0700,19.060246
20220710T0800,20.550245
20220710T0900,21.660246
20220710T1000,22.610245
20220710T1100,23.340246
20220710T1200,24.320246
20220710T1300,25.040245
20220710T1400,25.220245
20220710T1500,25.100245
20220710T1600,24.780245
20220710T1700,24.160246
20220710T1800,23.060246
20220710T1900,21.400246
20220710T2000,19.540245
20220710T2100,18.270245
20220710T2200,16.630245
20220710T2300,15.440246
20220711T0000,14.550245
20220711T0100,13.420245
20220711T0200,12.840245
20220711T0300,12.630245
20220711T0400,12.160245
20220711T0500,14.290245
20220711T0600,16.790245
20220711T0700,18.930244
20220711T0800,20.810246
20220711T0900,22.310246
20220711T1000,23.810246
20220711T1100,25.140245
20220711T1200,26.310246
20220711T1300,27.460245
20220711T1400,28.260244
20220711T1500,28.520245
20220711T1600,28.380245
20220711T1700,27.690245
20220711T1800,26.340246
20220711T1900,24.690245
20220711T2000,22.880245
20220711T2100,20.760244
20220711T2200,18.870245
20220711T2300,17.640245
20220712T0000,16.520247
20220712T0100,15.910245
20220712T0200,15.370245
20220712T0300,15.390245
20220712T0400,15.300245
20220712T0500,16.630245
20220712T0600,18.920246
20220712T0700,20.920246
20220712T0800,23.000246
20220712T0900,24.780245
20220712T1000,26.180244
20220712T1100,27.350245
20220712T1200,28.440245
20220712T1300,29.420246
20220712T1400,29.990246
20220712T1500,30.150246
20220712T1600,29.780245
20220712T1700,29.270245
20220712T1800,28.410246
20220712T1900,25.710245
20220712T2000,22.550245
20220712T2100,20.740246
20220712T2200,19.630245
20220712T2300,17.820246
20220713T0000,16.560246
20220713T0100,15.410245
20220713T0200,15.260245
20220713T0300,14.840245
20220713T0400,14.180245
20220713T0500,16.300245
20220713T0600,19.360245
20220713T0700,22.470245
20220713T0800,25.030245
20220713T0900,27.200245
20220713T1000,28.850245
20220713T1100,30.500246
20220713T1200,31.870245
20220713T1300,32.88025
20220713T1400,33.300247
20220713T1500,33.480247
20220713T1600,33.11025
20220713T1700,32.220245
20220713T1800,30.690245
20220713T1900,30.660246
20220713T2000,28.880245
20220713T2100,27.110245
20220713T2200,26.330246
20220713T2300,24.690245
20220714T0000,22.480246
20220714T0100,21.380245
20220714T0200,21.130245
20220714T0300,20.870245
20220714T0400,20.690245
20220714T0500,21.550245
20220714T0600,23.850245
20220714T0700,27.190245
20220714T0800,29.310246
20220714T0900,30.950245
20220714T1000,32.360245
20220714T1100,33.710247
20220714T1200,34.61025
20220714T1300,35.210247
20220714T1400,35.63025
20220714T1500,35.79025
20220714T1600,35.45025
20220714T1700,34.350246
20220714T1800,33.04025
20220714T1900,30.610245
20220714T2000,27.970245
20220714T2100,26.630245
20220714T2200,24.430244
20220714T2300,23.210245
20220715T0000,21.380245
20220715T0100,19.920246
20220715T0200,18.760244
20220715T0300,17.870245
20220715T0400,17.100245
20220715T0500,18.170246
20220715T0600,20.050245
20220715T0700,21.930244
20220715T0800,23.580246
20220715T0900,25.060246
20220715T1000,26.510244
20220715T1100,27.610245
20220715T1200,28.400246
20220715T1300,28.930244
20220715T1400,29.370245
20220715T1500,29.570246
20220715T1600,29.350245
20220715T1700,28.470245
20220715T1800,27.110245
20220715T1900,25.250246
20220715T2000,23.020245
20220715T2100,20.420246
20220715T2200,18.480246
20220715T2300,18.000246
20220716T0000,18.420246
20220716T0100,17.450245
20220716T0200,16.960245
20220716T0300,15.940246
20220716T0400,14.150246
20220716T0500,15.410245
20220716T0600,17.600245
20220716T0700,19.750246
20220716T0800,22.010244
20220716T0900,24.030245
20220716T1000,25.650246
20220716T1100,26.820246
20220716T1200,27.670246
20220716T1300,28.220245
20220716T1400,28.690245
20220716T1500,28.620245
20220716T1600,28.280245
20220716T1700,27.610245
20220716T1800,26.500246
20220716T1900,24.760244
20220716T2000,22.100245
20220716T2100,19.730246
20220716T2200,18.450245
20220716T2300,17.720245
20220717T0000,16.870245
20220717T0100,15.820246
20220717T0200,15.210245
20220717T0300,14.430245
20220717T0400,14.100245
20220717T0500,15.940246
20220717T0600,18.810246
20220717T0700,21.040245
20220717T0800,23.480246
20220717T0900,25.670246
20220717T1000,27.400246
20220717T1100,28.740246
20220717T1200,30.180244
20220717T1300,31.100245
20220717T1400,31.600245
20220717T1500,31.750246
20220717T1600,31.600245
20220717T1700,30.930244
20220717T1800,29.740246
20220717T1900,27.210245
20220717T2000,24.020245
20220717T2100,21.140245
20220717T2200,19.640245
20220717T2300,18.970245
20220718T0000,18.150246
20220718T0100,16.690245
20220718T0200,15.670245
20220718T0300,15.160245
20220718T0400,14.570246
20220718T0500,16.550245
20220718T0600,19.830246
20220718T0700,23.070246
20220718T0800,25.730246
20220718T0900,28.180244
20220718T1000,30.050245
20220718T1100,31.830246
20220718T1200,33.170246
20220718T1300,34.220245
20220718T1400,34.920246
20220718T1500,35.350246
20220718T1600,35.18025
20220718T1700,34.640247
20220718T1800,33.34025
20220718T1900,30.310246
20220718T2000,26.510244
20220718T2100,23.840246
20220718T2200,21.900246
20220718T2300,20.730246
20220719T0000,19.500246
20220719T0100,18.310246
20220719T0200,17.400246
20220719T0300,17.020245
20220719T0400,16.600245
20220719T0500,18.060246
20220719T0600,21.440245
20220719T0700,24.780245
20220719T0800,27.720245
20220719T0900,30.030245
20220719T1000,31.920246
20220719T1100,33.470245
20220719T1200,34.750248
20220719T1300,35.740246
20220719T1400,36.470245
20220719T1500,36.88025
20220719T1600,36.93025
20220719T1700,36.370247
20220719T1800,34.710247
20220719T1900,31.890245
20220719T2000,28.210245
20220719T2100,26.680244
20220719T2200,25.490246
20220719T2300,25.410246
20220720T0000,24.740246
20220720T0100,23.390245
20220720T0200,22.570246
20220720T0300,22.330246
20220720T0400,22.040245
20220720T0500,23.550245
20220720T0600,25.850245
20220720T0700,27.570246
20220720T0800,28.820246
20220720T0900,29.810246
20220720T1000,29.920246
20220720T1100,31.710245
20220720T1200,32.95025
20220720T1300,33.510246
20220720T1400,31.960245
20220720T1500,30.270245
20220720T1600,29.030245
20220720T1700,25.190245
20220720T1800,21.430244
20220720T1900,21.040245
20220720T2000,20.980246
20220720T2100,20.720245
20220720T2200,19.930244
20220720T2300,19.820246
20220721T0000,19.630245
20220721T0100,19.060246
20220721T0200,18.720245
20220721T0300,18.650246
20220721T0400,18.300245
20220721T0500,18.590246
20220721T0600,20.060246
20220721T0700,21.320246
20220721T0800,22.810246
20220721T0900,24.210245
20220721T1000,25.560246
20220721T1100,26.750246
20220721T1200,27.520245
20220721T1300,28.160246
20220721T1400,28.650246
20220721T1500,28.940245
20220721T1600,29.280245
20220721T1700,29.010244
20220721T1800,27.870245
20220721T1900,25.710245
20220721T2000,22.210245
20220721T2100,20.660246
20220721T2200,18.730246
20220721T2300,18.030245
20220722T0000,17.220245
20220722T0100,16.800245
20220722T0200,16.530245
20220722T0300,16.190247
20220722T0400,15.840245
20220722T0500,17.110245
20220722T0600,19.390245
20220722T0700,21.720245
20220722T0800,24.010244
20220722T0900,25.840246
20220722T1000,27.690245
20220722T1100,29.260244
20220722T1200,30.620245
20220722T1300,31.660246
20220722T1400,32.440247
20220722T1500,32.920246
20220722T1600,33.230247
20220722T1700,31.740246
20220722T1800,30.080246
20220722T1900,30.130245
20220722T2000,28.560246
20220722T2100,25.840246
20220722T2200,25.000246
20220722T2300,22.680244
20220723T0000,20.950245
20220723T0100,20.450245
20220723T0200,19.660246
20220723T0300,19.220245
20220723T0400,19.420246
20220723T0500,19.330246
20220723T0600,20.000246
20220723T0700,21.060246
20220723T0800,22.200245
20220723T0900,23.510244
20220723T1000,24.590246
20220723T1100,25.570246
20220723T1200,26.710245
20220723T1300,27.640245
20220723T1400,28.430244
20220723T1500,29.240246
20220723T1600,29.260244
20220723T1700,28.710245
20220723T1800,27.710245
20220723T1900,25.740246
20220723T2000,23.900246
20220723T2100,23.540245
20220723T2200,22.490246
20220723T2300,22.250246
20220724T0000,21.500246
20220724T0100,20.620245
20220724T0200,19.650246
20220724T0300,18.680244
20220724T0400,18.280245
20220724T0500,18.600245
20220724T0600,21.160246
20220724T0700,23.340246
20220724T0800,25.420246
20220724T0900,27.180244
20220724T1000,28.330246
20220724T1100,29.450245
20220724T1200,30.310246
20220724T1300,31.100245
20220724T1400,31.660246
20220724T1500,32.180244
20220724T1600,32.290245
20220724T1700,32.010246
20220724T1800,30.440245
20220724T1900,26.610245
20220724T2000,23.390245
20220724T2100,21.780245
20220724T2200,21.190245
20220724T2300,21.040245
20220725T0000,20.790245
20220725T0100,19.860245
20220725T0200,19.310246
20220725T0300,18.570246
20220725T0400,18.300245
20220725T0500,19.440245
20220725T0600,22.200245
20220725T0700,25.230246
20220725T0800,28.180244
20220725T0900,30.480246
20220725T1000,32.220245
20220725T1100,33.660248
20220725T1200,34.710247
20220725T1300,34.640247
20220725T1400,33.850246
20220725T1500,33.420246
20220725T1600,32.850246
20220725T1700,31.520245
20220725T1800,30.050245
20220725T1900,28.820246
20220725T2000,26.840246
20220725T2100,25.560246
20220725T2200,25.110245
20220725T2300,24.610245
20220726T0000,23.860245
20220726T0100,22.250246
20220726T0200,21.540245
20220726T0300,20.940245
20220726T0400,20.360245
20220726T0500,20.180244
20220726T0600,20.880245
20220726T0700,21.810246
20220726T0800,23.160246
20220726T0900,24.380245
20220726T1000,25.220245
20220726T1100,26.230246
20220726T1200,26.270245
20220726T1300,27.000246
20220726T1400,27.310246
20220726T1500,27.290245
20220726T1600,27.150246
20220726T1700,26.500246
20220726T1800,25.560246
20220726T1900,24.240246
20220726T2000,22.670246
20220726T2100,21.710245
20220726T2200,20.530245
20220726T2300,19.880245
20220727T0000,19.470245
20220727T0100,18.900246
20220727T0200,17.980246
20220727T0300,17.720245
20220727T0400,16.980246
20220727T0500,17.180244
20220727T0600,18.460245
20220727T0700,20.420246
20220727T0800,22.000246
20220727T0900,23.750246
20220727T1000,24.130245
20220727T1100,25.100245
20220727T1200,25.590246
20220727T1300,26.130245
20220727T1400,26.800245
20220727T1500,26.870245
20220727T1600,26.480246
20220727T1700,25.710245
20220727T1800,24.600245
20220727T1900,23.040245
20220727T2000,21.510244
20220727T2100,20.240246
20220727T2200,19.360245
20220727T2300,18.450245
20220728T0000,17.900246
20220728T0100,16.530245
20220728T0200,15.590245
20220728T0300,15.020246
20220728T0400,15.020246
20220728T0500,15.260245
20220728T0600,17.660246
20220728T0700,20.000246
20220728T0800,22.150246
20220728T0900,23.910246
20220728T1000,25.900246
20220728T1100,27.600245
20220728T1200,29.240246
20220728T1300,30.150246
20220728T1400,30.750246
20220728T1500,30.860245
20220728T1600,30.780245
20220728T1700,29.890245
20220728T1800,28.090246
20220728T1900,26.590246
20220728T2000,24.330246
20220728T2100,23.280245
20220728T2200,21.500246
20220728T2300,20.330246
20220729T0000,19.910246
20220729T0100,19.260244
20220729T0200,18.780245
20220729T0300,18.580246
20220729T0400,18.460245
20220729T0500,19.230246
20220729T0600,20.400246
20220729T0700,21.400246
20220729T0800,22.280245
20220729T0900,23.640245
20220729T1000,25.550245
20220729T1100,26.960245
20220729T1200,26.790245
20220729T1300,26.270245
20220729T1400,25.520245
20220729T1500,25.850245
20220729T1600,26.160246
20220729T1700,26.240246
20220729T1800,25.820246
20220729T1900,22.810246
20220729T2000,21.570246
20220729T2100,21.060246
20220729T2200,19.000246
20220729T2300,18.290245
20220730T0000,17.920246
20220730T0100,17.440245
20220730T0200,16.560246
20220730T0300,15.840245
20220730T0400,15.430245
20220730T0500,16.510246
20220730T0600,19.020245
20220730T0700,21.490246
20220730T0800,23.950245
20220730T0900,25.860245
20220730T1000,26.760244
20220730T1100,27.510244
20220730T1200,28.170246
20220730T1300,28.530245
20220730T1400,28.960245
20220730T1500,29.160246
20220730T1600,28.870245
20220730T1700,28.420246
20220730T1800,27.400246
20220730T1900,25.990246
20220730T2000,24.780245
20220730T2100,22.660246
20220730T2200,21.410246
20220730T2300,20.290245
20220731T0000,19.870245
20220731T0100,19.360245
20220731T0200,17.760244
20220731T0300,16.220245
20220731T0400,15.670245
20220731T0500,16.650246
20220731T0600,19.850245
20220731T0700,22.880245
20220731T0800,25.450245
20220731T0900,27.450245
20220731T1000,28.550245
20220731T1100,29.390245
20220731T1200,29.660246
20220731T1300,30.640245
20220731T1400,31.010244
20220731T1500,31.780245
20220731T1600,31.810246
20220731T1700,31.530245
20220731T1800,30.360245
20220731T1900,26.900246
20220731T2000,24.450245
20220731T2100,23.090246
20220731T2200,21.330246
20220731T2300,22.350245
20220801T0000,21.140245
20220801T0100,19.020245
20220801T0200,17.280245
20220801T0300,16.330246
20220801T0400,15.570246
20220801T0500,16.930244
20220801T0600,20.180244
20220801T0700,23.070246
20220801T0800,25.610245
20220801T0900,27.490246
20220801T1000,29.140245
20220801T1100,30.050245
20220801T1200,30.700245
20220801T1300,31.280245
20220801T1400,31.380245
20220801T1500,31.100245
20220801T1600,28.410246
20220801T1700,26.450245
20220801T1800,25.230246
20220801T1900,24.220245
20220801T2000,23.000246
20220801T2100,22.000246
20220801T2200,19.790245
20220801T2300,19.590246
20220802T0000,19.400246
20220802T0100,18.730246
20220802T0200,18.340246
20220802T0300,17.990246
20220802T0400,17.370245
20220802T0500,17.200245
20220802T0600,18.880245
20220802T0700,20.840246
20220802T0800,23.230246
20220802T0900,24.940245
20220802T1000,26.380245
20220802T1100,28.030245
20220802T1200,29.070246
20220802T1300,30.020245
20220802T1400,30.670246
20220802T1500,31.070246
20220802T1600,30.960245
20220802T1700,30.430244
20220802T1800,29.240246
20220802T1900,25.540245
20220802T2000,22.580246
20220802T2100,20.950245
20220802T2200,19.560246
20220802T2300,19.040245
20220803T0000,19.590246
20220803T0100,18.710245
20220803T0200,17.860245
20220803T0300,16.680244
20220803T0400,15.760245
20220803T0500,17.300245
20220803T0600,20.840246
20220803T0700,23.580246
20220803T0800,26.160246
20220803T0900,28.400246
20220803T1000,30.270245
20220803T1100,31.910246
20220803T1200,32.970245
20220803T1300,33.95025
20220803T1400,34.370247
20220803T1500,34.760246
20220803T1600,34.720245
20220803T1700,34.460247
20220803T1800,32.95025
20220803T1900,29.180244
20220803T2000,28.400246
20220803T2100,25.850245
20220803T2200,24.120245
20220803T2300,22.750246
20220804T0000,21.630245
20220804T0100,21.160246
20220804T0200,20.670246
20220804T0300,20.160246
20220804T0400,19.620245
20220804T0500,19.870245
20220804T0600,22.940245
20220804T0700,26.040245
20220804T0800,29.030245
20220804T0900,31.590246
20220804T1000,33.54025
20220804T1100,35.060246
20220804T1200,36.060246
20220804T1300,36.940247
20220804T1400,37.38025
20220804T1500,37.36025
20220804T1600,37.02025
20220804T1700,36.220245
20220804T1800,33.660248
20220804T1900,31.000246
20220804T2000,28.710245
20220804T2100,27.580246
20220804T2200,26.150246
20220804T2300,25.260244
20220805T0000,25.370245
20220805T0100,24.580246
20220805T0200,23.390245
20220805T0300,22.790245
20220805T0400,22.260244
20220805T0500,22.470245
20220805T0600,23.980246
20220805T0700,25.830246
20220805T0800,27.130245
20220805T0900,28.730246
20220805T1000,30.800245
20220805T1100,31.700245
20220805T1200,32.480247
20220805T1300,33.11025
20220805T1400,33.460247
20220805T1500,31.450245
20220805T1600,31.600245
20220805T1700,29.380245
20220805T1800,26.650246
20220805T1900,25.260244
20220805T2000,24.410246
20220805T2100,23.030245
20220805T2200,20.410246
20220805T2300,20.360245
20220806T0000,20.110245
20220806T0100,19.640245
20220806T0200,19.230246
20220806T0300,18.910246
20220806T0400,18.680244
20220806T0500,18.370245
20220806T0600,18.490246
20220806T0700,18.980246
20220806T0800,19.680244
20220806T0900,20.580246
20220806T1000,21.560246
20220806T1100,22.300245
20220806T1200,23.770245
20220806T1300,24.680244
20220806T1400,25.180244
20220806T1500,25.450245
20220806T1600,25.540245
20220806T1700,24.790245
20220806T1800,23.800245
20220806T1900,21.950245
20220806T2000,20.780245
20220806T2100,19.660246
20220806T2200,19.000246
20220806T2300,17.530245
20220807T0000,16.900246
20220807T0100,16.510246
20220807T0200,15.750245
20220807T0300,15.350245
20220807T0400,15.010245
20220807T0500,15.430245
20220807T0600,17.090246
20220807T0700,18.550245
20220807T0800,20.180244
20220807T0900,22.140245
20220807T1000,23.950245
20220807T1100,25.060246
20220807T1200,25.730246
20220807T1300,26.440245
20220807T1400,27.050245
20220807T1500,27.360245
20220807T1600,27.200245
20220807T1700,26.490246
20220807T1800,25.210245
20220807T1900,23.750246
20220807T2000,22.290245
20220807T2100,20.990246
20220807T2200,17.840246
20220807T2300,18.060246
20220808T0000,17.380245
20220808T0100,16.780245
20220808T0200,15.250245
20220808T0300,15.320246
20220808T0400,14.510245
20220808T0500,13.890245
20220808T0600,17.200245
20220808T0700,19.920246
20220808T0800,22.580246
20220808T0900,24.660246
20220808T1000,26.280245
20220808T1100,27.750246
20220808T1200,28.860245
20220808T1300,29.620245
20220808T1400,30.170246
20220808T1500,30.380245
20220808T1600,30.260244
20220808T1700,29.510244
20220808T1800,27.730246
20220808T1900,25.040245
20220808T2000,23.020245
20220808T2100,21.610245
20220808T2200,19.580246
20220808T2300,17.960245
20220809T0000,16.850245
20220809T0100,15.850245
20220809T0200,15.260245
20220809T0300,14.750245
20220809T0400,14.270246
20220809T0500,14.950245
20220809T0600,18.250246
20220809T0700,21.140245
20220809T0800,24.010244
20220809T0900,26.400246
20220809T1000,28.330246
20220809T1100,29.470245
20220809T1200,30.340246
20220809T1300,31.020245
20220809T1400,31.360245
20220809T1500,31.340246
20220809T1600,31.060246
20220809T1700,30.330246
20220809T1800,28.500246
20220809T1900,25.140245
20220809T2000,23.030245
20220809T2100,21.310246
20220809T2200,19.510244
20220809T2300,18.520245
20220810T0000,17.570246
20220810T0100,16.750246
20220810T0200,16.390245
20220810T0300,15.8102455
20220810T0400,15.330245
20220810T0500,15.850245
20220810T0600,19.360245
20220810T0700,22.140245
20220810T0800,24.450245
20220810T0900,26.130245
20220810T1000,27.660246
20220810T1100,28.870245
20220810T1200,29.890245
20220810T1300,30.480246
20220810T1400,30.900246
20220810T1500,30.980246
20220810T1600,30.630245
20220810T1700,29.960245
20220810T1800,28.140245
20220810T1900,24.600245
20220810T2000,22.600245
20220810T2100,20.700245
20220810T2200,19.500246
20220810T2300,18.290245
20220811T0000,17.260244
20220811T0100,16.120245
20220811T0200,15.630245
20220811T0300,14.880245
20220811T0400,14.230246
20220811T0500,14.530245
20220811T0600,17.850245
20220811T0700,20.900246
20220811T0800,23.170246
20220811T0900,25.170246
20220811T1000,26.790245
20220811T1100,28.260244
20220811T1200,29.400246
20220811T1300,30.380245
20220811T1400,30.990246
20220811T1500,31.220245
20220811T1600,30.920246
20220811T1700,30.220245
20220811T1800,28.200245
20220811T1900,25.520245
20220811T2000,23.570246
20220811T2100,21.540245
20220811T2200,19.900246
20220811T2300,18.840246
20220812T0000,17.580246
20220812T0100,16.700245
20220812T0200,15.940246
20220812T0300,15.300245
20220812T0400,14.580245
20220812T0500,14.870245
20220812T0600,18.450245
20220812T0700,21.650246
20220812T0800,24.100245
20220812T0900,26.240246
20220812T1000,27.640245
20220812T1100,28.600245
20220812T1200,29.630245
20220812T1300,30.180244
20220812T1400,30.570246
20220812T1500,30.620245
20220812T1600,30.260244
20220812T1700,29.480246
20220812T1800,27.450245
20220812T1900,23.880245
20220812T2000,22.120245
20220812T2100,20.200245
20220812T2200,18.730246
20220812T2300,17.830246
20220813T0000,16.580246
20220813T0100,15.700245
20220813T0200,14.970245
20220813T0300,14.070246
20220813T0400,13.8102455
20220813T0500,13.910245
20220813T0600,17.560246
20220813T0700,20.310246
20220813T0800,22.560246
20220813T0900,24.620245
20220813T1000,26.310246
20220813T1100,27.820246
20220813T1200,29.060246
20220813T1300,30.070246
20220813T1400,30.730246
20220813T1500,31.100245
20220813T1600,30.900246
20220813T1700,30.320246
20220813T1800,28.330246
20220813T1900,24.560246
20220813T2000,22.600245
20220813T2100,20.770245
20220813T2200,19.180244
20220813T2300,17.850245
20220814T0000,17.360245
20220814T0100,15.960245
20220814T0200,14.800245
20220814T0300,14.630245
20220814T0400,13.990245
20220814T0500,13.830245
20220814T0600,16.940245
20220814T0700,20.120245
20220814T0800,22.510244
20220814T0900,24.460245
20220814T1000,26.250246
20220814T1100,26.890245
20220814T1200,27.590246
20220814T1300,27.420246
20220814T1400,27.030245
20220814T1500,26.740246
20220814T1600,26.510244
20220814T1700,25.450245
20220814T1800,24.530245
20220814T1900,23.420246
20220814T2000,23.020245
20220814T2100,21.800245
20220814T2200,19.960245
20220814T2300,18.410246
20220815T0000,17.290245
20220815T0100,16.730246
20220815T0200,16.300245
20220815T0300,16.160246
20220815T0400,15.890245
20220815T0500,16.050245
20220815T0600,17.730246
20220815T0700,19.500246
20220815T0800,21.480246
20220815T0900,23.250246
20220815T1000,24.680244
20220815T1100,24.930244
20220815T1200,24.950245
20220815T1300,23.280245
20220815T1400,22.870245
20220815T1500,23.940245
20220815T1600,23.930244
20220815T1700,23.490246
20220815T1800,22.470245
20220815T1900,20.980246
20220815T2000,20.020245
20220815T2100,18.900246
20220815T2200,18.550245
20220815T2300,18.260244
20220816T0000,17.630245
20220816T0100,17.010244
20220816T0200,15.980246
20220816T0300,15.700245
20220816T0400,15.190246
20220816T0500,15.280245
20220816T0600,17.560246
20220816T0700,19.930244
20220816T0800,22.080246
20220816T0900,24.170246
20220816T1000,25.970245
20220816T1100,27.290245
20220816T1200,28.410246
20220816T1300,29.320246
20220816T1400,30.090246
20220816T1500,30.390245
20220816T1600,30.560246
20220816T1700,29.950245
20220816T1800,27.270245
20220816T1900,23.460245
20220816T2000,22.020245
20220816T2100,20.590246
20220816T2200,19.410246
20220816T2300,18.810246
20220817T0000,18.840246
20220817T0100,19.430244
20220817T0200,19.140245
20220817T0300,18.480246
20220817T0400,18.220245
20220817T0500,18.420246
20220817T0600,19.670246
20220817T0700,21.480246
20220817T0800,22.540245
20220817T0900,24.120245
20220817T1000,24.690245
20220817T1100,26.070246
20220817T1200,27.730246
20220817T1300,28.940245
20220817T1400,28.780245
20220817T1500,28.020245
20220817T1600,26.700245
20220817T1700,25.380245
20220817T1800,23.570246
20220817T1900,22.290245
20220817T2000,20.560246
20220817T2100,20.180244
20220817T2200,18.330246
20220817T2300,18.060246
20220818T0000,18.280245
20220818T0100,17.920246
20220818T0200,17.750246
20220818T0300,17.530245
20220818T0400,17.750246
20220818T0500,17.340246
20220818T0600,17.680244
20220818T0700,18.380245
20220818T0800,19.060246
20220818T0900,20.170246
20220818T1000,19.510244
20220818T1100,20.710245
20220818T1200,21.110245
20220818T1300,21.010244
20220818T1400,21.450245
20220818T1500,21.370245
20220818T1600,20.980246
20220818T1700,20.230246
20220818T1800,19.450245
20220818T1900,18.810246
20220818T2000,18.640245
20220818T2100,18.500246
20220818T2200,18.870245
20220818T2300,18.760244
20220819T0000,18.360245
20220819T0100,18.140245
20220819T0200,18.150246
20220819T0300,18.210245
20220819T0400,18.290245
20220819T0500,18.410246
20220819T0600,18.530245
20220819T0700,18.540245
20220819T0800,18.910246
20220819T0900,19.750246
20220819T1000,21.240246
20220819T1100,21.970245
20220819T1200,22.530245
20220819T1300,22.820246
20220819T1400,22.870245
20220819T1500,22.670246
20220819T1600,22.690245
20220819T1700,22.380245
20220819T1800,21.640245
20220819T1900,20.550245
20220819T2000,19.680244
20220819T2100,18.730246
20220819T2200,18.150246
20220819T2300,17.860245
20220820T0000,17.950245
20220820T0100,17.660246
20220820T0200,18.020245
20220820T0300,17.960245
20220820T0400,18.110245
20220820T0500,17.940245
20220820T0600,18.040245
20220820T0700,18.290245
20220820T0800,19.000246
20220820T0900,19.680244
20220820T1000,21.390245
20220820T1100,21.970245
20220820T1200,23.220245
20220820T1300,23.600245
20220820T1400,24.070246
20220820T1500,24.170246
20220820T1600,24.310246
20220820T1700,23.720245
20220820T1800,22.630245
20220820T1900,21.840246
20220820T2000,20.010244
20220820T2100,18.330246
20220820T2200,15.890245
20220820T2300,15.000245
20220821T0000,14.440246
20220821T0100,14.050245
20220821T0200,13.990245
20220821T0300,14.240245
20220821T0400,14.330245
20220821T0500,14.400246
20220821T0600,15.220245
20220821T0700,16.910246
20220821T0800,18.850245
20220821T0900,20.830246
20220821T1000,22.560246
20220821T1100,23.940245
20220821T1200,24.830246
20220821T1300,25.320246
20220821T1400,25.840246
20220821T1500,26.280245
20220821T1600,26.100245
20220821T1700,24.950245
20220821T1800,23.070246
20220821T1900,21.990246
20220821T2000,20.630245
20220821T2100,19.150246
20220821T2200,18.780245
20220821T2300,18.460245
20220822T0000,16.920246
20220822T0100,15.740245
20220822T0200,15.210245
20220822T0300,15.020246
20220822T0400,14.660245
20220822T0500,14.660245
20220822T0600,16.940245
20220822T0700,19.350245
20220822T0800,21.360245
20220822T0900,23.290245
20220822T1000,24.590246
20220822T1100,25.910246
20220822T1200,26.420246
20220822T1300,27.010244
20220822T1400,27.020245
20220822T1500,27.350245
20220822T1600,27.120245
20220822T1700,26.650246
20220822T1800,23.870245
20220822T1900,20.160246
20220822T2000,18.780245
20220822T2100,18.290245
20220822T2200,16.690245
20220822T2300,16.050245
20220823T0000,15.520246
20220823T0100,14.470245
20220823T0200,13.940246
20220823T0300,13.760245
20220823T0400,13.780245
20220823T0500,13.840245
20220823T0600,16.630245
20220823T0700,19.670246
20220823T0800,21.970245
20220823T0900,23.990246
20220823T1000,25.500246
20220823T1100,26.890245
20220823T1200,27.530245
20220823T1300,28.190245
20220823T1400,28.760244
20220823T1500,28.800245
20220823T1600,28.710245
20220823T1700,27.960245
20220823T1800,25.250246
20220823T1900,24.320246
20220823T2000,22.610245
20220823T2100,19.620245
20220823T2200,18.860245
20220823T2300,18.040245
20220824T0000,16.850245
20220824T0100,15.430245
20220824T0200,14.130245
20220824T0300,13.890245
20220824T0400,13.540245
20220824T0500,13.540245
20220824T0600,16.230246
20220824T0700,19.500246
20220824T0800,22.310246
20220824T0900,24.640245
20220824T1000,26.540245
20220824T1100,28.210245
20220824T1200,29.170246
20220824T1300,29.860245
20220824T1400,30.260244
20220824T1500,30.400246
